GeneID	SRR10416714	SRR10416715	SRR10416716	SRR10416711	SRR10416712	SRR10416713
80045	3.00610549206215	2.9801610643799	2.71781509108386	3.92494268771586	4.06003231480409	3.91811296461255
9563	5.95764810677021	5.99287435066326	6.14184879195464	4.88319706576603	5.11070231003157	5.0723787868116
80176	4.55972071866941	4.48896441365913	4.58056758129668	5.11917165553942	5.16260297427845	5.19559707435042
84275	2.94358284030507	3.01243029512676	2.33050307544655	3.42463871048342	3.75861399785683	3.43799557679758
199953	4.50959278354274	4.36947758237218	4.05180497807666	5.88571519000061	5.92109135184522	5.70895824948987
5293	1.94568445421527	1.87913038205404	2.56003482485455	1.75631863066715	1.65139454529723	1.5776838535799
22883	9.34801661767571	9.35550924893461	9.36974528180195	9.74662889010379	9.72904618430585	9.7988143651479
56998	5.41811286043188	5.47276265692295	5.51819378360374	5.36575248481277	5.36277705916618	5.30590022827451
84328	3.90722390189895	3.87860873418048	3.86199121040749	4.52564118377002	4.71312465380031	4.63103476856963
64802	3.47657614099313	3.38693569373028	3.20835363294941	3.92075075682714	3.88757890774065	4.04306184576308
10277	6.64699330360128	6.51445380151443	6.53353889550459	7.01587216325779	6.97446634950993	7.05765514570553
23095	6.48331773179048	6.4177741439457	6.32414295587873	6.48719259785424	6.56920859640507	6.63425777383008
5226	7.10828496278511	7.08335714217444	6.9956396918901	7.69701242368668	7.66149049393655	7.62794615002848
1676	5.99596401369763	6.08451479520374	5.86346168327173	6.40104294383164	6.46908627003836	6.42723096209407
5195	4.48585597024619	4.45649340030111	4.47197917808577	5.01291207342027	4.87272134721237	4.94799250298347
54897	4.46779349942728	4.44943921390881	4.30340332723121	3.13007105269427	3.24329497891893	3.22987990015475
23435	7.67035586305357	7.65496038823321	7.60704973290293	8.13833787590311	8.06838083268125	8.07081513996004
10747	0.552941763292018	0.685378972374584	0.670058687586379	1.26833211840508	1.59756157363929	1.24321914755172
6723	5.27541204232219	5.25134590312883	4.57495296849347	7.08212279820174	6.94018277939881	6.72128114397384
5394	6.26187086457197	6.3315173992296	6.28513142984274	7.11643389126847	7.0432014523831	7.02332848987965
2475	6.97574005411689	6.91646931190136	6.81769694171616	7.76493888254611	7.80001459109129	7.81593182206928
29914	3.83703740765142	3.79574483478352	3.38985749374465	5.46840351555262	5.47898768079944	5.26510462312428
93611	2.21957862147928	1.96077589997833	2.35691683246562	2.51450414785124	2.58001544989537	2.58132065999702
26270	1.82474654672985	1.86506201452002	1.82489610414939	1.59731507633475	0.993344377521314	1.44371236453911
10459	4.74277378753589	4.81590659499467	4.82878159941945	5.37497435135899	5.25388568806314	5.22992167032055
57085	3.56229936167923	3.76576954490937	3.74686277125642	4.8939288938976	4.8305627293458	4.79820057296119
4524	3.38115302372387	3.46362920509176	3.3941149699408	3.32665022003812	3.29494670036723	3.28315671232658
1185	3.74671089218168	3.68398642402865	3.76670022366606	3.88246497097213	3.85353434932839	3.92650908630228
90231	5.81093732926007	5.9510315719883	5.69165103910847	6.5366534639224	6.52362871388475	6.30617496795028
5351	7.88368276513645	7.929825849861	7.92616175559378	8.02672266243708	7.97690454523352	7.90705102964665
9927	7.7076035131374	7.67046368679692	7.56329563933947	8.93945862208875	8.92572338594658	8.90391086764272
60672	3.20820213047343	3.34700381251593	3.26988275098177	3.7889704828362	3.97109830029289	3.74379122006296
943	-2.58993090746049	-3.19941173531875	-3.26332744670567	4.01814096863592	4.12806483335739	3.87103998448326
7133	1.1842440864043	1.05115028731809	1.16459114196382	0.768691217864467	0.847220679339841	0.338374516712974
55187	6.65411035283695	6.63542162559038	6.70398046321449	6.94385237615927	7.04152239048773	7.1488325246794
9249	7.11893372623735	7.13629849998787	7.18199500442297	7.00601313950003	6.98804204501675	6.95006570770022
7799	5.48149948789999	5.3805845332195	5.30072782067207	5.69639362535798	5.68338470407476	5.7685497944533
23254	2.95515398931903	2.7996320429052	2.71100547436947	3.27504162989937	2.88723393707961	2.9124535802907
200197	0.725024294556215	0.194171959725385	-0.0883795669172555	-0.00199551071200164	0.197913486132782	0.287134255563094
55092	4.75441033729151	4.68388690483663	4.73287663997973	5.09333143904941	4.97478451863375	5.03985663703952
114827	0.751810059819124	1.17035123765868	1.18439188115438	0.692056910737004	0.461689487880189	0.612621007063954
79180	8.78670130426449	8.80791439838145	8.7601988052115	9.20754194372819	9.19415389418311	9.05622407499638
842	3.53557226944677	3.60577234641327	3.62174397299307	3.94572156300047	3.84200526306362	3.77667099975911
23341	4.79360922600905	4.78821662119573	4.76117019438799	5.27999053897631	5.3451897263003	5.45844086522363
79814	2.8598770732262	2.50526786692865	2.37426110662464	4.11304931558092	4.23771068796002	4.20366532147176
84301	3.70619845612963	3.87860873418048	3.50455987240062	4.0758318040108	4.14066740899577	4.21055732501333
6248	3.26509024478298	3.3967483256842	3.23233022620908	3.74696905568945	3.54769569580775	3.85793077946705
23207	6.04348740960182	6.12639894051305	6.00519074031497	6.85327670891714	6.86622743802383	6.72429409318144
54751	4.24787696909597	4.26888257938457	4.29432062956606	5.77976415252533	5.7741430948654	5.58449536247396
440567	3.38115302372387	3.614207958374	3.50455987240062	3.69882023164458	3.66575196158501	3.43211082349075
729614	1.01766338834586	0.921206202551565	1.01781058132169	1.63873880918976	1.50312020559659	1.39614024255405
23013	7.85944920859296	7.79835098663985	7.71245177989775	8.25010175780826	8.27986879203613	8.41833300627184
7709	4.34343019413431	4.28482266507944	4.28747088301107	4.66748931622925	4.69187403236521	4.65143887031221
1969	7.47772213179848	7.53068449917197	7.45258304695798	8.15783659489748	8.25182616809135	8.00668112761703
128272	4.81916235154958	4.81224516128836	4.78243812433173	4.1986392255687	4.24939467527551	4.00392579768432
79363	1.8985187382382	1.97394531468603	2.1509515038082	1.84747389187902	1.90881768817364	1.59885101290434
54455	4.3696077094992	4.37693274937034	4.38908595215749	4.626894527088	4.76695448069005	4.68399212201324
